"Id","State","County","City","ZipCode"
"4875","CA","SAN FRANCISCO","SAN FRANCISCO","94119"
"4876","CA","SAN FRANCISCO","SAN FRANCISCO","94120"
"4877","CA","SAN FRANCISCO","SAN FRANCISCO","94121"
"4878","CA","SAN FRANCISCO","SAN FRANCISCO","94122"
"4879","CA","SAN FRANCISCO","SAN FRANCISCO","94123"
"4880","CA","SAN FRANCISCO","SAN FRANCISCO","94124"
"4881","CA","SAN FRANCISCO","SAN FRANCISCO","94125"
"4882","CA","SAN FRANCISCO","SAN FRANCISCO","94126"
"4883","CA","SAN FRANCISCO","SAN FRANCISCO","94127"
"4884","CA","SAN FRANCISCO","SAN FRANCISCO","94129"
"4885","CA","SAN FRANCISCO","SAN FRANCISCO","94130"
"4886","CA","SAN FRANCISCO","SAN FRANCISCO","94131"
"4887","CA","SAN FRANCISCO","SAN FRANCISCO","94132"
"4888","CA","SAN FRANCISCO","SAN FRANCISCO","94133"
"4889","CA","SAN FRANCISCO","SAN FRANCISCO","94134"
"4890","CA","SAN FRANCISCO","SAN FRANCISCO","94135"
"4891","CA","SAN FRANCISCO","SAN FRANCISCO","94136"
"4892","CA","SAN FRANCISCO","SAN FRANCISCO","94137"
"4893","CA","SAN FRANCISCO","SAN FRANCISCO","94138"
"4894","CA","SAN FRANCISCO","SAN FRANCISCO","94139"
"4895","CA","SAN FRANCISCO","SAN FRANCISCO","94140"
"4896","CA","SAN FRANCISCO","SAN FRANCISCO","94141"
"4897","CA","SAN FRANCISCO","SAN FRANCISCO","94142"
"4898","CA","SAN FRANCISCO","SAN FRANCISCO","94143"
"4899","CA","SAN FRANCISCO","SAN FRANCISCO","94144"
"4900","CA","SAN FRANCISCO","SAN FRANCISCO","94145"
"4901","CA","SAN FRANCISCO","SAN FRANCISCO","94146"
"4902","CA","SAN FRANCISCO","SAN FRANCISCO","94147"
"4903","CA","SAN FRANCISCO","SAN FRANCISCO","94150"
"4904","CA","SAN FRANCISCO","SAN FRANCISCO","94151"
"4905","CA","SAN FRANCISCO","SAN FRANCISCO","94152"
"4906","CA","SAN FRANCISCO","SAN FRANCISCO","94153"
"4907","CA","SAN FRANCISCO","SAN FRANCISCO","94154"
"4908","CA","SAN FRANCISCO","SAN FRANCISCO","94155"
"4909","CA","SAN FRANCISCO","SAN FRANCISCO","94156"
"4910","CA","SAN FRANCISCO","SAN FRANCISCO","94157"
"4911","CA","SAN FRANCISCO","SAN FRANCISCO","94159"
"4912","CA","SAN FRANCISCO","SAN FRANCISCO","94160"
"4913","CA","SAN FRANCISCO","SAN FRANCISCO","94161"
"4914","CA","SAN FRANCISCO","SAN FRANCISCO","94162"
"4915","CA","SAN FRANCISCO","SAN FRANCISCO","94163"
"4916","CA","SAN FRANCISCO","SAN FRANCISCO","94164"
"4917","CA","SAN FRANCISCO","SAN FRANCISCO","94165"
"4918","CA","SAN FRANCISCO","SAN FRANCISCO","94166"
"4919","CA","SAN FRANCISCO","SAN FRANCISCO","94167"
"4920","CA","SAN FRANCISCO","SAN FRANCISCO","94168"
"4921","CA","SAN FRANCISCO","SAN FRANCISCO","94169"
"4922","CA","SAN FRANCISCO","SAN FRANCISCO","94170"
"4923","CA","SAN FRANCISCO","SAN FRANCISCO","94171"
"4924","CA","SAN FRANCISCO","SAN FRANCISCO","94172"
"4925","CA","SAN FRANCISCO","SAN FRANCISCO","94175"
"4926","CA","SAN FRANCISCO","SAN FRANCISCO","94177"
"4927","CA","SAN FRANCISCO","SAN FRANCISCO","94188"
"4928","CA","SAN JOAQUIN","ACAMPO","95220"
"4929","CA","SAN JOAQUIN","CLEMENTS","95227"
"4930","CA","SAN JOAQUIN","ESCALON","95320"
"4931","CA","SAN JOAQUIN","FARMINGTON","95230"
"4932","CA","SAN JOAQUIN","FRENCH CAMP","95231"
"4933","CA","SAN JOAQUIN","HOLT","95234"
"4934","CA","SAN JOAQUIN","LATHROP","95330"
"4935","CA","SAN JOAQUIN","LINDEN","95236"
"4936","CA","SAN JOAQUIN","LOCKEFORD","95237"
"4937","CA","SAN JOAQUIN","LODI","95240"
"4938","CA","SAN JOAQUIN","LODI","95241"
"4939","CA","SAN JOAQUIN","LODI","95242"
"4940","CA","SAN JOAQUIN","STOCKTON","95296"
"4941","CA","SAN JOAQUIN","MANTECA","95336"
"4942","CA","SAN JOAQUIN","MANTECA","95337"
"4943","CA","SAN JOAQUIN","RIPON","95366"
"4944","CA","SAN JOAQUIN","STOCKTON","95201"
"4945","CA","SAN JOAQUIN","STOCKTON","95202"
"4946","CA","SAN JOAQUIN","STOCKTON","95203"
"4947","CA","SAN JOAQUIN","STOCKTON","95204"
"4948","CA","SAN JOAQUIN","STOCKTON","95205"
"4949","CA","SAN JOAQUIN","STOCKTON","95206"
"4950","CA","SAN JOAQUIN","STOCKTON","95207"
"4951","CA","SAN JOAQUIN","STOCKTON","95208"
"4952","CA","SAN JOAQUIN","STOCKTON","95209"
"4953","CA","SAN JOAQUIN","STOCKTON","95210"
"4954","CA","SAN JOAQUIN","STOCKTON","95211"
"4955","CA","SAN JOAQUIN","STOCKTON","95212"
"4956","CA","SAN JOAQUIN","STOCKTON","95213"
"4957","CA","SAN JOAQUIN","STOCKTON","95215"
"4958","CA","SAN JOAQUIN","STOCKTON","95219"
"4959","CA","SAN JOAQUIN","STOCKTON","95267"
"4960","CA","SAN JOAQUIN","STOCKTON","95269"
"4961","CA","SAN JOAQUIN","STOCKTON","95290"
"4962","CA","SAN JOAQUIN","STOCKTON","95297"
"4963","CA","SAN JOAQUIN","STOCKTON","95298"
"4964","CA","SAN JOAQUIN","THORNTON","95686"
"4965","CA","SAN JOAQUIN","TRACY","95304"
"4966","CA","SAN JOAQUIN","TRACY","95376"
"4967","CA","SAN JOAQUIN","TRACY","95377"
"4968","CA","SAN JOAQUIN","TRACY","95378"
"4969","CA","SAN JOAQUIN","TRACY","95391"
"4970","CA","STANISLAUS","VERNALIS","95385"
"4971","CA","SAN JOAQUIN","VICTOR","95253"
"4972","CA","SAN JOAQUIN","WOODBRIDGE","95258"
"4973","CA","SAN LUIS OBISPO","ARROYO GRANDE","93420"
"4974","CA","SAN LUIS OBISPO","ARROYO GRANDE","93421"
"4975","CA","SAN LUIS OBISPO","ATASCADERO","93422"
"4976","CA","SAN LUIS OBISPO","ATASCADERO","93423"
"4977","CA","SAN LUIS OBISPO","AVILA BEACH","93424"
"4978","CA","SAN LUIS OBISPO","CAMBRIA","93428"
"4979","CA","SAN LUIS OBISPO","CAYUCOS","93430"
"4980","CA","SAN LUIS OBISPO","CRESTON","93432"
"4981","CA","SAN LUIS OBISPO","GROVER BEACH","93433"
"4982","CA","SAN LUIS OBISPO","GROVER BEACH","93483"
"4983","CA","SAN LUIS OBISPO","HARMONY","93435"
"4984","CA","SAN LUIS OBISPO","LOS OSOS","93402"
"4985","CA","SAN LUIS OBISPO","LOS OSOS","93412"
"4986","CA","SAN LUIS OBISPO","MORRO BAY","93442"
"4987","CA","SAN LUIS OBISPO","MORRO BAY","93443"
"4988","CA","SAN LUIS OBISPO","NIPOMO","93444"
"4989","CA","SAN LUIS OBISPO","OCEANO","93445"
"4990","CA","SAN LUIS OBISPO","PASO ROBLES","93446"
"4991","CA","SAN LUIS OBISPO","PASO ROBLES","93447"
"4992","CA","SAN LUIS OBISPO","PISMO BEACH","93448"
"4993","CA","SAN LUIS OBISPO","PISMO BEACH","93449"
"4994","CA","SAN LUIS OBISPO","SAN LUIS OBISPO","93401"
"4995","CA","SAN LUIS OBISPO","SAN LUIS OBISPO","93403"
"4996","CA","SAN LUIS OBISPO","SAN LUIS OBISPO","93405"
"4997","CA","SAN LUIS OBISPO","SAN LUIS OBISPO","93406"
"4998","CA","SAN LUIS OBISPO","SAN LUIS OBISPO","93407"
"4999","CA","SAN LUIS OBISPO","SAN LUIS OBISPO","93408"
"5000","CA","SAN LUIS OBISPO","SAN LUIS OBISPO","93409"
"5001","CA","SAN LUIS OBISPO","SAN LUIS OBISPO","93410"
"5002","CA","SAN LUIS OBISPO","SAN MIGUEL","93451"
"5003","CA","SAN LUIS OBISPO","SAN SIMEON","93452"
"5004","CA","SAN LUIS OBISPO","SANTA MARGARITA","93453"
"5005","CA","SAN LUIS OBISPO","SHANDON","93461"
"5006","CA","SAN LUIS OBISPO","TEMPLETON","93465"
"5007","CA","SAN MATEO","ATHERTON","94027"
"5008","CA","SAN MATEO","BELMONT","94002"
"5009","CA","SAN MATEO","BELMONT","94003"
"5010","CA","SAN MATEO","BRISBANE","94005"
"5011","CA","SAN MATEO","BURLINGAME","94010"
"5012","CA","SAN MATEO","BURLINGAME","94011"
"5013","CA","SAN MATEO","BURLINGAME","94012"
"5014","CA","SAN MATEO","DALY CITY","94013"
"5015","CA","SAN MATEO","DALY CITY","94014"
"5016","CA","SAN MATEO","DALY CITY","94015"
"5017","CA","SAN MATEO","DALY CITY","94016"
"5018","CA","SAN MATEO","DALY CITY","94017"
"5019","CA","SAN MATEO","EL GRANADA","94018"
"5020","CA","SAN MATEO","HALF MOON BAY","94019"
"5021","CA","SAN MATEO","LA HONDA","94020"
"5022","CA","SAN MATEO","LOMA MAR","94021"
"5023","CA","SAN MATEO","MENLO PARK","94025"
"5024","CA","SAN MATEO","MENLO PARK","94026"
"5025","CA","SAN MATEO","MENLO PARK","94029"
"5026","CA","SAN MATEO","MILLBRAE","94030"
"5027","CA","SAN MATEO","MILLBRAE","94031"
"5028","CA","SAN MATEO","MONTARA","94037"
"5029","CA","SAN MATEO","MOSS BEACH","94038"
"5030","CA","SAN MATEO","PACIFICA","94044"
"5031","CA","SAN MATEO","PACIFICA","94045"
"5032","CA","SAN MATEO","PALO ALTO","94303"
"5033","CA","SAN MATEO","PALO ALTO","94307"
"5034","CA","SAN MATEO","PALO ALTO","94308"
"5035","CA","SAN MATEO","PESCADERO","94060"
"5036","CA","SAN MATEO","PORTOLA VALLEY","94028"
"5037","CA","SAN MATEO","REDWOOD CITY","94059"
"5038","CA","SAN MATEO","REDWOOD CITY","94061"
"5039","CA","SAN MATEO","REDWOOD CITY","94062"
"5040","CA","SAN MATEO","REDWOOD CITY","94063"
"5041","CA","SAN MATEO","REDWOOD CITY","94064"
"5042","CA","SAN MATEO","REDWOOD CITY","94065"
"5043","CA","SAN MATEO","SAN BRUNO","94066"
"5044","CA","SAN MATEO","SAN BRUNO","94067"
"5045","CA","SAN MATEO","SAN BRUNO","94096"
"5046","CA","SAN MATEO","SAN BRUNO","94098"
"5047","CA","SAN MATEO","SAN CARLOS","94070"
"5048","CA","SAN MATEO","SAN CARLOS","94071"
"5049","CA","SAN MATEO","SAN FRANCISCO","94128"
"5050","CA","SAN MATEO","SAN GREGORIO","94074"
"5051","CA","SAN MATEO","SAN MATEO","94401"
"5052","CA","SAN MATEO","SAN MATEO","94402"
"5053","CA","SAN MATEO","SAN MATEO","94403"
"5054","CA","SAN MATEO","SAN MATEO","94404"
"5055","CA","SAN MATEO","SAN MATEO","94405"
"5056","CA","SAN MATEO","SAN MATEO","94406"
"5057","CA","SAN MATEO","SAN MATEO","94407"
"5058","CA","SAN MATEO","SAN MATEO","94408"
"5059","CA","SAN MATEO","SAN MATEO","94409"
"5060","CA","SAN MATEO","SAN MATEO","94497"
"5061","CA","SAN MATEO","SOUTH SAN FRANCISCO","94080"
"5062","CA","SAN MATEO","SOUTH SAN FRANCISCO","94083"
"5063","CA","SAN MATEO","SOUTH SAN FRANCISCO","94099"
"5064","CA","SANTA BARBARA","BUELLTON","93427"
"5065","CA","SANTA BARBARA","CARPINTERIA","93013"
"5066","CA","SANTA BARBARA","CARPINTERIA","93014"
"5067","CA","SANTA BARBARA","CASMALIA","93429"
"5068","CA","SANTA BARBARA","GOLETA","93116"
"5069","CA","SANTA BARBARA","GOLETA","93117"
"5070","CA","SANTA BARBARA","GOLETA","93118"
"5071","CA","SANTA BARBARA","GOLETA","93199"
"5072","CA","SANTA BARBARA","GUADALUPE","93434"
"5073","CA","SANTA BARBARA","LOMPOC","93436"
"5074","CA","SANTA BARBARA","LOMPOC","93437"
"5075","CA","SANTA BARBARA","LOMPOC","93438"
"5076","CA","SANTA BARBARA","LOS ALAMOS","93440"
"5077","CA","SANTA BARBARA","LOS OLIVOS","93441"
"5078","CA","SANTA BARBARA","NEW CUYAMA","93254"
"5079","CA","SANTA BARBARA","SANTA BARBARA","93101"
"5080","CA","SANTA BARBARA","SANTA BARBARA","93102"
"5081","CA","SANTA BARBARA","SANTA BARBARA","93103"
"5082","CA","SANTA BARBARA","SANTA BARBARA","93105"
"5083","CA","SANTA BARBARA","SANTA BARBARA","93106"
"5084","CA","SANTA BARBARA","SANTA BARBARA","93107"
"5085","CA","SANTA BARBARA","SANTA BARBARA","93108"
"5086","CA","SANTA BARBARA","SANTA BARBARA","93109"
"5087","CA","SANTA BARBARA","SANTA BARBARA","93110"
"5088","CA","SANTA BARBARA","SANTA BARBARA","93111"
"5089","CA","SANTA BARBARA","SANTA BARBARA","93120"
"5090","CA","SANTA BARBARA","SANTA BARBARA","93121"
"5091","CA","SANTA BARBARA","SANTA BARBARA","93130"
"5092","CA","SANTA BARBARA","SANTA BARBARA","93140"
"5093","CA","SANTA BARBARA","SANTA BARBARA","93150"
"5094","CA","SANTA BARBARA","SANTA BARBARA","93160"
"5095","CA","SANTA BARBARA","SANTA BARBARA","93190"
"5096","CA","SANTA BARBARA","SANTA MARIA","93454"
"5097","CA","SANTA BARBARA","SANTA MARIA","93455"
"5098","CA","SANTA BARBARA","SANTA MARIA","93456"
"5099","CA","SANTA BARBARA","SANTA MARIA","93457"
"5100","CA","SANTA BARBARA","SANTA MARIA","93458"
"5101","CA","SANTA BARBARA","SANTA YNEZ","93460"
"5102","CA","SANTA BARBARA","SOLVANG","93463"
"5103","CA","SANTA BARBARA","SOLVANG","93464"
"5104","CA","SANTA BARBARA","SUMMERLAND","93067"
"5105","CA","SANTA CLARA","ALVISO","95002"
"5106","CA","SANTA CLARA","CAMPBELL","95008"
"5107","CA","SANTA CLARA","CAMPBELL","95009"
"5108","CA","SANTA CLARA","CAMPBELL","95011"
"5109","CA","SANTA CLARA","COYOTE","95013"
"5110","CA","SANTA CLARA","CUPERTINO","95014"
"5111","CA","SANTA CLARA","CUPERTINO","95015"
"5112","CA","SANTA CLARA","GILROY","95020"
"5113","CA","SANTA CLARA","GILROY","95021"
"5114","CA","SANTA CLARA","HOLY CITY","95026"
"5115","CA","SANTA CLARA","LOS ALTOS","94022"
"5116","CA","SANTA CLARA","LOS ALTOS","94023"
"5117","CA","SANTA CLARA","LOS ALTOS","94024"
"5118","CA","SANTA CLARA","LOS GATOS","95030"
"5119","CA","SANTA CLARA","LOS GATOS","95031"
"5120","CA","SANTA CLARA","LOS GATOS","95032"
"5121","CA","SANTA CRUZ","LOS GATOS","95033"
"5122","CA","SANTA CLARA","MILPITAS","95035"
"5123","CA","SANTA CLARA","MILPITAS","95036"
"5124","CA","SANTA CLARA","MORGAN HILL","95037"
"5125","CA","SANTA CLARA","MORGAN HILL","95038"
"5126","CA","SANTA CLARA","MOUNT HAMILTON","95140"
"5127","CA","SANTA CLARA","MOUNTAIN VIEW","94035"
"5128","CA","SANTA CLARA","MOUNTAIN VIEW","94039"
"5129","CA","SANTA CLARA","MOUNTAIN VIEW","94040"
"5130","CA","SANTA CLARA","MOUNTAIN VIEW","94041"
"5131","CA","SANTA CLARA","MOUNTAIN VIEW","94042"
"5132","CA","SANTA CLARA","MOUNTAIN VIEW","94043"
"5133","CA","SANTA CLARA","NEW ALMADEN","95042"
"5134","CA","SANTA CLARA","PALO ALTO","94301"
"5135","CA","SANTA CLARA","PALO ALTO","94302"
"5136","CA","SANTA CLARA","PALO ALTO","94304"
"5137","CA","SANTA CLARA","PALO ALTO","94306"
"5138","CA","SANTA CLARA","PALO ALTO","94309"
"5139","CA","SANTA CLARA","PALO ALTO","94310"
"5140","CA","SANTA CLARA","REDWOOD ESTATES","95044"
"5141","CA","SANTA CLARA","SAN JOSE","95101"
"5142","CA","SANTA CLARA","SAN JOSE","95102"
"5143","CA","SANTA CLARA","SAN JOSE","95103"
"5144","CA","SANTA CLARA","SAN JOSE","95106"
"5145","CA","SANTA CLARA","SAN JOSE","95108"
"5146","CA","SANTA CLARA","SAN JOSE","95109"
"5147","CA","SANTA CLARA","SAN JOSE","95110"
"5148","CA","SANTA CLARA","SAN JOSE","95111"
"5149","CA","SANTA CLARA","SAN JOSE","95112"
"5150","CA","SANTA CLARA","SAN JOSE","95113"
"5151","CA","SANTA CLARA","SAN JOSE","95114"
"5152","CA","SANTA CLARA","SAN JOSE","95115"
"5153","CA","SANTA CLARA","SAN JOSE","95116"
"5154","CA","SANTA CLARA","SAN JOSE","95117"
"5155","CA","SANTA CLARA","SAN JOSE","95118"
"5156","CA","SANTA CLARA","SAN JOSE","95119"
"5157","CA","SANTA CLARA","SAN JOSE","95120"
"5158","CA","SANTA CLARA","SAN JOSE","95121"
"5159","CA","SANTA CLARA","SAN JOSE","95122"
"5160","CA","SANTA CLARA","SAN JOSE","95123"
"5161","CA","SANTA CLARA","SAN JOSE","95124"
"5162","CA","SANTA CLARA","SAN JOSE","95125"
"5163","CA","SANTA CLARA","SAN JOSE","95126"
"5164","CA","SANTA CLARA","SAN JOSE","95127"
"5165","CA","SANTA CLARA","SAN JOSE","95128"
"5166","CA","SANTA CLARA","SAN JOSE","95129"
"5167","CA","SANTA CLARA","SAN JOSE","95130"
"5168","CA","SANTA CLARA","SAN JOSE","95131"
"5169","CA","SANTA CLARA","SAN JOSE","95132"
"5170","CA","SANTA CLARA","SAN JOSE","95133"
"5171","CA","SANTA CLARA","SAN JOSE","95134"
"5172","CA","SANTA CLARA","SAN JOSE","95135"
"5173","CA","SANTA CLARA","SAN JOSE","95136"
"5174","CA","SANTA CLARA","SAN JOSE","95137"
"5175","CA","SANTA CLARA","SAN JOSE","95138"
"5176","CA","SANTA CLARA","SAN JOSE","95139"
"5177","CA","SANTA CLARA","SAN JOSE","95141"
"5178","CA","SANTA CLARA","SAN JOSE","95142"
"5179","CA","SANTA CLARA","SAN JOSE","95148"
"5180","CA","SANTA CLARA","SAN JOSE","95150"
"5181","CA","SANTA CLARA","SAN JOSE","95151"
"5182","CA","SANTA CLARA","SAN JOSE","95152"
"5183","CA","SANTA CLARA","SAN JOSE","95153"
"5184","CA","SANTA CLARA","SAN JOSE","95154"
"5185","CA","SANTA CLARA","SAN JOSE","95155"
"5186","CA","SANTA CLARA","SAN JOSE","95156"
"5187","CA","SANTA CLARA","SAN JOSE","95157"
"5188","CA","SANTA CLARA","SAN JOSE","95158"
"5189","CA","SANTA CLARA","SAN JOSE","95159"
"5190","CA","SANTA CLARA","SAN JOSE","95160"
"5191","CA","SANTA CLARA","SAN JOSE","95161"
"5192","CA","SANTA CLARA","SAN JOSE","95164"
"5193","CA","SANTA CLARA","SAN JOSE","95170"
"5194","CA","SANTA CLARA","SAN JOSE","95171"
"5195","CA","SANTA CLARA","SAN JOSE","95172"
"5196","CA","SANTA CLARA","SAN JOSE","95173"
"5197","CA","SANTA CLARA","SAN JOSE","95190"
"5198","CA","SANTA CLARA","SAN JOSE","95191"
"5199","CA","SANTA CLARA","SAN JOSE","95192"
"5200","CA","SANTA CLARA","SAN JOSE","95193"
"5201","CA","SANTA CLARA","SAN JOSE","95194"
"5202","CA","SANTA CLARA","SAN JOSE","95196"
"5203","CA","SANTA CLARA","SAN MARTIN","95046"
"5204","CA","SANTA CLARA","SANTA CLARA","95050"
"5205","CA","SANTA CLARA","SANTA CLARA","95051"
"5206","CA","SANTA CLARA","SANTA CLARA","95052"
"5207","CA","SANTA CLARA","SANTA CLARA","95053"
"5208","CA","SANTA CLARA","SANTA CLARA","95054"
"5209","CA","SANTA CLARA","SANTA CLARA","95055"
"5210","CA","SANTA CLARA","SANTA CLARA","95056"
"5211","CA","SANTA CLARA","SARATOGA","95070"
"5212","CA","SANTA CLARA","SARATOGA","95071"
"5213","CA","SANTA CLARA","STANFORD","94305"
"5214","CA","SANTA CLARA","SUNNYVALE","94085"
"5215","CA","SANTA CLARA","SUNNYVALE","94086"
"5216","CA","SANTA CLARA","SUNNYVALE","94087"
"5217","CA","SANTA CLARA","SUNNYVALE","94088"
"5218","CA","SANTA CLARA","SUNNYVALE","94089"
"5219","CA","SANTA CLARA","SUNNYVALE","94090"
"5220","CA","SANTA CRUZ","APTOS","95001"
"5221","CA","SANTA CRUZ","APTOS","95003"
"5222","CA","SANTA CRUZ","BEN LOMOND","95005"
"5223","CA","SANTA CRUZ","BOULDER CREEK","95006"
"5224","CA","SANTA CRUZ","BROOKDALE","95007"
"5225","CA","SANTA CRUZ","CAPITOLA","95010"
"5226","CA","SANTA CRUZ","DAVENPORT","95017"
"5227","CA","SANTA CRUZ","FELTON","95018"
"5228","CA","SANTA CRUZ","FREEDOM","95019"
"5229","CA","SANTA CRUZ","MOUNT HERMON","95041"
"5230","CA","SANTA CRUZ","SANTA CRUZ","95060"
"5231","CA","SANTA CRUZ","SANTA CRUZ","95061"
"5232","CA","SANTA CRUZ","SANTA CRUZ","95062"
"5233","CA","SANTA CRUZ","SANTA CRUZ","95063"
"5234","CA","SANTA CRUZ","SANTA CRUZ","95064"
"5235","CA","SANTA CRUZ","SANTA CRUZ","95065"
"5236","CA","SANTA CRUZ","SCOTTS VALLEY","95066"
"5237","CA","SANTA CRUZ","SCOTTS VALLEY","95067"
"5238","CA","SANTA CRUZ","SOQUEL","95073"
"5239","CA","SANTA CRUZ","WATSONVILLE","95076"
"5240","CA","SANTA CRUZ","WATSONVILLE","95077"
"5241","CA","SHASTA","ANDERSON","96007"
"5242","CA","SHASTA","BELLA VISTA","96008"
"5243","CA","SHASTA","BIG BEND","96011"
"5244","CA","SHASTA","BURNEY","96013"
"5245","CA","SHASTA","CASSEL","96016"
"5246","CA","SHASTA","CASTELLA","96017"
"5247","CA","TEHAMA","COTTONWOOD","96022"
"5248","CA","SHASTA","FALL RIVER MILLS","96028"
"5249","CA","SHASTA","FRENCH GULCH","96033"
"5250","CA","SHASTA","HAT CREEK","96040"
"5251","CA","SHASTA","IGO","96047"
"5252","CA","SHASTA","LAKEHEAD","96051"
"5253","CA","SHASTA","MCARTHUR","96056"
"5254","CA","SHASTA","MILLVILLE","96062"
"5255","CA","SHASTA","MONTGOMERY CREEK","96065"
"5256","CA","SHASTA","OAK RUN","96069"
"5257","CA","SHASTA","OBRIEN","96070"
"5258","CA","SHASTA","OLD STATION","96071"
"5259","CA","SHASTA","PALO CEDRO","96073"
"5260","CA","TRINITY","PLATINA","96076"
"5261","CA","SHASTA","REDDING","96001"
"5262","CA","SHASTA","REDDING","96002"
"5263","CA","SHASTA","REDDING","96003"
"5264","CA","SISKIYOU","REDDING","96049"
"5265","CA","SHASTA","REDDING","96099"
"5266","CA","SHASTA","ROUND MOUNTAIN","96084"
"5267","CA","SHASTA","SHASTA","96087"
"5268","CA","SHASTA","SHASTA LAKE","96019"
"5269","CA","SHASTA","SHASTA LAKE","96079"
"5270","CA","SHASTA","SHASTA LAKE","96089"
"5271","CA","SHASTA","SHINGLETOWN","96088"
"5272","CA","SHASTA","WHISKEYTOWN","96095"
"5273","CA","SHASTA","WHITMORE","96096"
"5274","CA","SIERRA","ALLEGHANY","95910"
"5275","CA","SIERRA","CALPINE","96124"
"5276","CA","SIERRA","DOWNIEVILLE","95936"
"5277","CA","SIERRA","GOODYEARS BAR","95944"
"5278","CA","SIERRA","LOYALTON","96118"
"5279","CA","SIERRA","SIERRA CITY","96125"
"5280","CA","SIERRA","SIERRAVILLE","96126"
"5281","CA","SISKIYOU","CALLAHAN","96014"
"5282","CA","SISKIYOU","DORRIS","96023"
"5283","CA","SISKIYOU","DUNSMUIR","96025"
"5284","CA","SISKIYOU","ETNA","96027"
"5285","CA","SISKIYOU","FORKS OF SALMON","96031"
"5286","CA","SISKIYOU","FORT JONES","96032"
"5287","CA","SISKIYOU","GAZELLE","96034"
"5288","CA","SISKIYOU","GREENVIEW","96037"
"5289","CA","SISKIYOU","GRENADA","96038"
"5290","CA","SISKIYOU","HAPPY CAMP","96039"
"5291","CA","SISKIYOU","HORNBROOK","96044"
"5292","CA","SISKIYOU","KLAMATH RIVER","96050"
"5293","CA","SISKIYOU","MACDOEL","96058"
"5294","CA","SISKIYOU","MCCLOUD","96057"
"5295","CA","SISKIYOU","MONTAGUE","96064"
"5296","CA","SISKIYOU","MOUNT SHASTA","96067"
"5297","CA","SISKIYOU","SCOTT BAR","96085"
"5298","CA","SISKIYOU","SEIAD VALLEY","96086"
"5299","CA","SISKIYOU","SOMES BAR","95568"
"5300","CA","SISKIYOU","TULELAKE","96134"
"5301","CA","SISKIYOU","WEED","96094"
"5302","CA","SISKIYOU","YREKA","96097"
"5303","CA","SOLANO","BENICIA","94510"
"5304","CA","SOLANO","BIRDS LANDING","94512"
"5305","CA","SOLANO","DIXON","95620"
"5306","CA","SOLANO","ELMIRA","95625"
"5307","CA","SOLANO","FAIRFIELD","94533"
"5308","CA","SOLANO","RIO VISTA","94571"
"5309","CA","SOLANO","SUISUN CITY","94585"
"5310","CA","SOLANO","TRAVIS AFB","94535"
"5311","CA","SOLANO","VACAVILLE","95687"
"5312","CA","SOLANO","VACAVILLE","95688"
"5313","CA","SOLANO","VACAVILLE","95696"
"5314","CA","SOLANO","VALLEJO","94589"
"5315","CA","SOLANO","VALLEJO","94590"
"5316","CA","SOLANO","VALLEJO","94591"
"5317","CA","SOLANO","VALLEJO","94592"
"5318","CA","SONOMA","ANNAPOLIS","95412"
"5319","CA","SONOMA","BODEGA","94922"
"5320","CA","SONOMA","BODEGA BAY","94923"
"5321","CA","SONOMA","BOYES HOT SPRINGS","95416"
"5322","CA","SONOMA","CAMP MEEKER","95419"
"5323","CA","SONOMA","CAZADERO","95421"
"5324","CA","SONOMA","CLOVERDALE","95425"
"5325","CA","SONOMA","ROHNERT PARK","94926"
"5326","CA","SONOMA","COTATI","94931"
"5327","CA","SONOMA","DUNCANS MILLS","95430"
"5328","CA","SONOMA","EL VERANO","95433"
"5329","CA","SONOMA","ELDRIDGE","95431"
"5330","CA","SONOMA","FORESTVILLE","95436"
"5331","CA","SONOMA","FULTON","95439"
"5332","CA","SONOMA","GEYSERVILLE","95441"
"5333","CA","SONOMA","GLEN ELLEN","95442"
"5334","CA","SONOMA","GRATON","95444"
"5335","CA","SONOMA","GUERNEVILLE","95446"
"5336","CA","SONOMA","HEALDSBURG","95448"
"5337","CA","SONOMA","JENNER","95450"
"5338","CA","SONOMA","KENWOOD","95452"
"5339","CA","SONOMA","MONTE RIO","95462"
"5340","CA","SONOMA","OCCIDENTAL","95465"
"5341","CA","SONOMA","PENNGROVE","94951"
"5342","CA","SONOMA","PETALUMA","94952"
"5343","CA","SONOMA","PETALUMA","94953"
"5344","CA","SONOMA","PETALUMA","94954"
"5345","CA","SONOMA","PETALUMA","94955"
"5346","CA","SONOMA","PETALUMA","94975"
"5347","CA","SONOMA","PETALUMA","94999"
"5348","CA","SONOMA","RIO NIDO","95471"
"5349","CA","SONOMA","ROHNERT PARK","94927"
"5350","CA","SONOMA","ROHNERT PARK","94928"
"5351","CA","SONOMA","SANTA ROSA","95401"
"5352","CA","SONOMA","SANTA ROSA","95402"
"5353","CA","SONOMA","SANTA ROSA","95403"
"5354","CA","SONOMA","SANTA ROSA","95404"
"5355","CA","SONOMA","SANTA ROSA","95405"
"5356","CA","SONOMA","SANTA ROSA","95406"
"5357","CA","SONOMA","SANTA ROSA","95407"
"5358","CA","SONOMA","SANTA ROSA","95408"
"5359","CA","SONOMA","SANTA ROSA","95409"
"5360","CA","SONOMA","SEBASTOPOL","95472"
"5361","CA","SONOMA","SEBASTOPOL","95473"
"5362","CA","SONOMA","SONOMA","95476"
