latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-7.03404,15.5914,322.47,1.37,1.16,2023-09-09,1240,A,69,6.1NRT,272.2,32.08,D
-6.20922,21.2623,322.46,1.14,1.07,2023-09-09,1240,A,71,6.1NRT,296.23,15.91,D
-6.46874,19.49289,324.01,1.01,1,2023-09-09,1240,A,72,6.1NRT,298.62,13.47,D
-6.47004,19.48397,316.34,1.01,1,2023-09-09,1240,A,45,6.1NRT,298.84,6.5,D
-6.95627,16.0003,314.35,1.28,1.12,2023-09-09,1240,A,71,6.1NRT,280.13,16.08,D
-6.92465,16.00755,308.78,1.28,1.12,2023-09-09,1240,A,57,6.1NRT,278.11,10.36,D
-6.19213,21.05375,319.39,1.12,1.05,2023-09-09,1240,A,35,6.1NRT,298.5,11.44,D
-6.26538,20.501,319.85,1.06,1.03,2023-09-09,1240,A,65,6.1NRT,302.03,6.69,D
-6.26678,20.49162,320.43,1.06,1.03,2023-09-09,1240,A,66,6.1NRT,301.28,7.12,D
-7.04957,14.66335,310.63,1.59,1.24,2023-09-09,1240,A,51,6.1NRT,286.84,5.88,D
-6.46012,18.40345,321.44,1.01,1.01,2023-09-09,1240,A,61,6.1NRT,295.84,10.99,D
-5.56572,24.07335,313.06,1.79,1.31,2023-09-09,1240,A,64,6.1NRT,290.27,15.86,D
-6.87297,15.11926,305.78,1.46,1.2,2023-09-09,1240,A,40,6.1NRT,282.95,10.47,D
-6.0968,20.52153,319.58,1.07,1.03,2023-09-09,1240,A,66,6.1NRT,296.38,9.75,D
-6.47921,17.81869,341.69,1.04,1.02,2023-09-09,1240,A,90,6.1NRT,296.26,42.49,D
-6.84636,15.15582,319.17,1.46,1.19,2023-09-09,1240,A,76,6.1NRT,281.67,29.46,D
-6.8407,15.16263,310.1,1.45,1.19,2023-09-09,1240,A,34,6.1NRT,278.29,14.74,D
-6.84252,15.1497,309.65,1.46,1.19,2023-09-09,1240,A,28,6.1NRT,279.86,14.63,D
-6.2132,19.29115,320,1,1,2023-09-09,1242,A,64,6.1NRT,297.94,7.78,D
-6.77714,14.99258,317.56,1.49,1.21,2023-09-09,1242,A,33,6.1NRT,290.34,22.23,D
-6.81284,14.62594,309.34,1.58,1.24,2023-09-09,1242,A,58,6.1NRT,285.42,8.14,D
-5.95974,20.39192,321.7,1.06,1.03,2023-09-09,1242,A,61,6.1NRT,297.86,11.42,D
-6.6701,15.41556,338.33,1.39,1.17,2023-09-09,1242,A,90,6.1NRT,279.22,63.91,D
-5.93725,20.41759,330.45,1.06,1.03,2023-09-09,1242,A,82,6.1NRT,296.5,23,D
-5.93865,20.40812,318.91,1.06,1.03,2023-09-09,1242,A,57,6.1NRT,294.6,8.65,D
-6.80933,13.9708,333.7,1.78,1.31,2023-09-09,1242,A,76,6.1NRT,282.02,70.4,D
-6.81377,13.96612,324.57,1.78,1.31,2023-09-09,1242,A,61,6.1NRT,282.46,46.48,D
-6.18751,18.31805,335.52,1.01,1.01,2023-09-09,1242,A,86,6.1NRT,301.17,27.29,D
-6.1888,18.30907,328.41,1.01,1.01,2023-09-09,1242,A,81,6.1NRT,302.55,17.52,D
-6.59173,15.39855,372.37,1.39,1.17,2023-09-09,1242,A,87,6.1NRT,283.67,191.99,D
-6.67364,14.72932,314.69,1.55,1.23,2023-09-09,1242,A,70,6.1NRT,287.28,17.71,D
-6.0682,18.8939,319.53,1,1,2023-09-09,1242,A,51,6.1NRT,299.52,5.67,D
-6.56846,15.09956,320.34,1.46,1.19,2023-09-09,1242,A,77,6.1NRT,296,18.92,D
-6.39586,15.91935,310.97,1.28,1.12,2023-09-09,1242,A,0,6.1NRT,271.62,14.95,D
-6.33233,16.30568,320.89,1.21,1.09,2023-09-09,1242,A,58,6.1NRT,275.88,21.05,D
-6.62515,14.15596,313.77,1.71,1.28,2023-09-09,1242,A,68,6.1NRT,284.98,25.26,D
-5.61383,20.80334,316.8,1.1,1.05,2023-09-09,1242,A,57,6.1NRT,292.92,9.32,D
-6.39057,15.29524,319.8,1.4,1.17,2023-09-09,1242,A,73,6.1NRT,296.22,14.06,D
-6.31146,15.35312,322.03,1.39,1.17,2023-09-09,1242,A,78,6.1NRT,295.39,19.73,D
-6.32345,15.18973,326.51,1.42,1.18,2023-09-09,1242,A,82,6.1NRT,293.89,25.38,D
-6.32521,15.17701,332.14,1.42,1.18,2023-09-09,1242,A,86,6.1NRT,295.64,38.19,D
-6.31471,15.17542,321.28,1.42,1.18,2023-09-09,1242,A,77,6.1NRT,294.69,17.99,D
-6.24798,15.43154,326.97,1.37,1.16,2023-09-09,1242,A,82,6.1NRT,284.22,32.91,D
-6.24962,15.41942,333.42,1.37,1.16,2023-09-09,1242,A,87,6.1NRT,287.08,46.18,D
-6.27637,15.22143,321.36,1.41,1.18,2023-09-09,1242,A,75,6.1NRT,296.01,15.82,D
-6.27806,15.20888,335.91,1.42,1.18,2023-09-09,1242,A,88,6.1NRT,296.71,46.35,D
-6.24163,15.42532,341.69,1.37,1.16,2023-09-09,1242,A,92,6.1NRT,283.43,67.26,D
-6.27135,15.21527,331.7,1.41,1.18,2023-09-09,1242,A,86,6.1NRT,295.39,34.99,D
-6.27312,15.20278,321.15,1.42,1.18,2023-09-09,1242,A,68,6.1NRT,296.64,14.64,D
-6.16204,15.9148,315.6,1.27,1.12,2023-09-09,1242,A,56,6.1NRT,293.83,9.76,D
-6.2434,15.33806,340.46,1.39,1.17,2023-09-09,1242,A,91,6.1NRT,293.74,58.25,D
-6.24513,15.32583,332.52,1.39,1.17,2023-09-09,1242,A,81,6.1NRT,292.99,38.47,D
-5.49673,20.4763,317.05,1.07,1.03,2023-09-09,1242,A,66,6.1NRT,293.52,9.51,D
-6.27934,14.92696,308.87,1.48,1.2,2023-09-09,1242,A,39,6.1NRT,286.83,9.12,D
-6.25603,15.0169,325.57,1.46,1.19,2023-09-09,1242,A,81,6.1NRT,293,31.11,D
-6.24983,14.7133,310.3,1.53,1.22,2023-09-09,1242,A,44,6.1NRT,281.84,13.6,D
-6.17649,15.15689,313.86,1.42,1.18,2023-09-09,1242,A,67,6.1NRT,294.04,9.33,D
-6.18357,15.10648,323.98,1.43,1.18,2023-09-09,1242,A,79,6.1NRT,293.76,26.03,D
-6.02315,15.21931,322.1,1.4,1.17,2023-09-09,1242,A,77,6.1NRT,296.36,16.61,D
-6.02485,15.20693,332.71,1.4,1.17,2023-09-09,1242,A,86,6.1NRT,297.18,36.88,D
-5.32362,20.08266,315.19,1.05,1.02,2023-09-09,1242,A,66,6.1NRT,292.6,7.83,D
-6.12298,14.40246,317.82,1.61,1.25,2023-09-09,1242,A,73,6.1NRT,290.89,20.64,D
-6.12489,14.38826,318.5,1.61,1.25,2023-09-09,1242,A,74,6.1NRT,290.56,22.23,D
-6.12236,14.39567,325.92,1.61,1.25,2023-09-09,1242,A,81,6.1NRT,290.97,35.49,D
-5.88619,15.98216,324.65,1.25,1.11,2023-09-09,1242,A,78,6.1NRT,283.38,26.62,D
-5.91629,15.69849,314.93,1.3,1.13,2023-09-09,1242,A,59,6.1NRT,287.19,12.05,D
-5.89935,15.67282,329.68,1.3,1.13,2023-09-09,1242,A,83,6.1NRT,288.9,33.85,D
-5.89732,15.61354,320.41,1.31,1.14,2023-09-09,1242,A,74,6.1NRT,287.06,19.7,D
-5.97526,15.05196,312.1,1.44,1.19,2023-09-09,1242,A,52,6.1NRT,291.25,7.08,D
-5.94559,15.18938,328.1,1.4,1.17,2023-09-09,1242,A,82,6.1NRT,293.05,30.34,D
-5.94731,15.17683,329.26,1.41,1.17,2023-09-09,1242,A,83,6.1NRT,291.35,33.03,D
-5.89955,15.37087,320.04,1.36,1.16,2023-09-09,1242,A,73,6.1NRT,280.04,24.48,D
-5.90037,15.1644,323.29,1.41,1.17,2023-09-09,1242,A,76,6.1NRT,293.57,21.78,D
-5.90212,15.15196,332.57,1.41,1.18,2023-09-09,1242,A,85,6.1NRT,295.11,40.71,D
-5.74672,16.17954,318.3,1.21,1.09,2023-09-09,1242,A,60,6.1NRT,298.98,7.53,D
-5.79485,15.83885,324.95,1.27,1.12,2023-09-09,1242,A,78,6.1NRT,295.36,24.27,D
-5.79634,15.82825,318.46,1.27,1.12,2023-09-09,1242,A,70,6.1NRT,295.1,14.34,D
-5.82053,15.65661,310.69,1.3,1.13,2023-09-09,1242,A,42,6.1NRT,291.39,7.96,D
-5.77703,15.89339,323.26,1.26,1.11,2023-09-09,1242,A,69,6.1NRT,293.68,21.49,D
-5.79115,15.7928,325.82,1.28,1.12,2023-09-09,1242,A,79,6.1NRT,296.03,24.45,D
-5.79281,15.78099,325.41,1.28,1.12,2023-09-09,1242,A,79,6.1NRT,295.55,23.71,D
-5.8469,15.39472,340.1,1.36,1.15,2023-09-09,1242,A,90,6.1NRT,293.29,58.27,D
-5.68396,16.34492,320.63,1.18,1.08,2023-09-09,1242,A,73,6.1NRT,299.8,11.06,D
-5.8275,15.23008,320.78,1.39,1.17,2023-09-09,1242,A,73,6.1NRT,293.96,17.37,D
-5.81919,15.23497,315.49,1.39,1.17,2023-09-09,1242,A,49,6.1NRT,291.46,9.9,D
-5.68674,16.0206,326.26,1.23,1.1,2023-09-09,1242,A,66,6.1NRT,297.64,20.23,D
-5.69143,15.98753,327.33,1.24,1.11,2023-09-09,1242,A,81,6.1NRT,296.58,24.86,D
-5.69299,15.9766,319.95,1.24,1.11,2023-09-09,1242,A,73,6.1NRT,292.83,14.6,D
-5.72953,15.71895,338.21,1.29,1.13,2023-09-09,1242,A,89,6.1NRT,295.86,47.83,D
-5.73113,15.70765,349.68,1.29,1.13,2023-09-09,1242,A,95,6.1NRT,296.68,78,D
-5.75405,15.54577,330.14,1.32,1.14,2023-09-09,1242,A,83,6.1NRT,297.89,30.54,D
-5.67529,16.03058,319.65,1.23,1.1,2023-09-09,1242,A,49,6.1NRT,296.96,12.58,D
-5.67689,16.01931,331.84,1.23,1.1,2023-09-09,1242,A,84,6.1NRT,297.59,30.73,D
-5.67846,16.00823,334.94,1.24,1.1,2023-09-09,1242,A,87,6.1NRT,296.58,36.06,D
-5.89284,14.48182,317.82,1.57,1.24,2023-09-09,1242,A,0,6.1NRT,289.03,21.49,D
-5.70094,15.70393,361.58,1.29,1.13,2023-09-09,1242,A,100,6.1NRT,299.4,119.43,D
-5.70255,15.6924,325.89,1.29,1.13,2023-09-09,1242,A,79,6.1NRT,297.45,22.24,D
-5.70168,15.55038,348.77,1.32,1.14,2023-09-09,1242,A,95,6.1NRT,298.83,75.36,D
-5.7033,15.53867,324.55,1.32,1.14,2023-09-09,1242,A,78,6.1NRT,297.59,20.14,D
-5.67662,15.58251,340.5,1.31,1.14,2023-09-09,1242,A,90,6.1NRT,296.37,53.07,D
-5.67821,15.57088,320.94,1.31,1.14,2023-09-09,1242,A,58,6.1NRT,297.47,14.59,D
-5.6772,15.58887,321.23,1.31,1.14,2023-09-09,1242,A,72,6.1NRT,296.79,16.44,D
-5.67884,15.57739,332.57,1.31,1.14,2023-09-09,1242,A,85,6.1NRT,297.14,35.91,D
-5.63057,15.70015,320.29,1.29,1.13,2023-09-09,1242,A,66,6.1NRT,297.06,16.11,D
-5.63219,15.68867,321.96,1.29,1.13,2023-09-09,1242,A,73,6.1NRT,297.22,17.94,D
-5.64341,15.53584,339.99,1.32,1.14,2023-09-09,1242,A,90,6.1NRT,297.77,53.43,D
-5.64506,15.52407,320.32,1.32,1.14,2023-09-09,1242,A,72,6.1NRT,297.89,13.95,D
-5.31838,17.18118,321.17,1.07,1.03,2023-09-09,1242,A,74,6.1NRT,297.42,12.39,D
-5.31979,17.17132,315.21,1.08,1.04,2023-09-09,1242,A,46,6.1NRT,296.77,6.09,D
-5.28403,17.2247,315.03,1.07,1.03,2023-09-09,1242,A,58,6.1NRT,298.28,5.2,D
-5.24424,17.43999,316.03,1.05,1.02,2023-09-09,1242,A,56,6.1NRT,299.15,6.02,D
-5.29502,17.08005,321.83,1.08,1.04,2023-09-09,1242,A,74,6.1NRT,298.06,12.2,D
-5.29637,17.07046,322.24,1.09,1.04,2023-09-09,1242,A,75,6.1NRT,298.55,12.87,D
-5.46123,15.88767,316.34,1.25,1.11,2023-09-09,1242,A,22,6.1NRT,295.87,7.4,D
-5.54603,15.27092,323.42,1.37,1.16,2023-09-09,1242,A,77,6.1NRT,291.9,22.08,D
-5.54768,15.25892,322.11,1.37,1.16,2023-09-09,1242,A,75,6.1NRT,291.18,19.96,D
-5.24171,17.39196,314.74,1.06,1.03,2023-09-09,1242,A,46,6.1NRT,298.12,5.47,D
-5.44986,15.8971,337.25,1.25,1.11,2023-09-09,1242,A,88,6.1NRT,293.22,41.53,D
-5.45135,15.88624,435.27,1.25,1.11,2023-09-09,1242,A,100,6.1NRT,312.59,733.86,D
-5.45288,15.8751,391.89,1.25,1.11,2023-09-09,1242,A,100,6.1NRT,306.25,275.32,D
-5.45445,15.86365,341.08,1.25,1.11,2023-09-09,1242,A,90,6.1NRT,296.6,49.01,D
-5.45599,15.85248,326.8,1.25,1.11,2023-09-09,1242,A,76,6.1NRT,295.44,20.2,D
-5.46054,15.81938,321.34,1.26,1.12,2023-09-09,1242,A,63,6.1NRT,298.95,13.1,D
-5.22159,17.47872,322.55,1.05,1.02,2023-09-09,1242,A,75,6.1NRT,295.54,13.48,D
-5.27324,17.12016,315.39,1.08,1.04,2023-09-09,1242,A,47,6.1NRT,295.56,7.85,D
-5.44984,15.8918,392.93,1.25,1.11,2023-09-09,1242,A,100,6.1NRT,299.07,283.87,D
-5.45141,15.88086,425.9,1.25,1.11,2023-09-09,1242,A,100,6.1NRT,314.48,605.87,D
-5.45304,15.86955,366.34,1.25,1.11,2023-09-09,1242,A,100,6.1NRT,301.52,132.11,D
-5.45468,15.85817,330.95,1.25,1.11,2023-09-09,1242,A,78,6.1NRT,294.84,27.26,D
-5.53977,15.26463,329.21,1.37,1.16,2023-09-09,1242,A,79,6.1NRT,294.17,30.49,D
-5.43997,15.89042,428.49,1.25,1.11,2023-09-09,1242,A,100,6.1NRT,295.48,641.8,D
-5.44153,15.87946,504.51,1.25,1.11,2023-09-09,1242,A,100,6.1NRT,332.47,2365.35,D
-5.44314,15.86819,472.94,1.25,1.11,2023-09-09,1242,A,100,6.1NRT,326.18,1454.51,D
-5.44478,15.85678,346.85,1.25,1.11,2023-09-09,1242,A,88,6.1NRT,295.49,62.98,D
-5.44636,15.84568,336.95,1.25,1.11,2023-09-09,1242,A,83,6.1NRT,286.08,38.58,D
-5.43009,15.88904,336.99,1.25,1.11,2023-09-09,1242,A,88,6.1NRT,290.41,42.87,D
-5.43165,15.87804,452.87,1.25,1.11,2023-09-09,1242,A,100,6.1NRT,302.75,1025,D
-5.43326,15.86674,473,1.25,1.11,2023-09-09,1242,A,100,6.1NRT,319.23,1457.41,D
-5.43487,15.85541,336.35,1.25,1.11,2023-09-09,1242,A,76,6.1NRT,290.54,36.68,D
-5.46707,15.6288,364.48,1.29,1.13,2023-09-09,1242,A,100,6.1NRT,297.96,133.32,D
-5.46869,15.6174,326.94,1.3,1.13,2023-09-09,1242,A,80,6.1NRT,296.24,24.79,D
-5.14802,17.79742,319.9,1.03,1.01,2023-09-09,1242,A,72,6.1NRT,290.1,10.51,D
-5.42177,15.87664,340.54,1.25,1.11,2023-09-09,1242,A,90,6.1NRT,293.16,50.11,D
-5.42338,15.86527,348.1,1.25,1.11,2023-09-09,1242,A,94,6.1NRT,293.39,68.75,D
-5.42498,15.85394,328.28,1.25,1.11,2023-09-09,1242,A,55,6.1NRT,288.77,24.76,D
-5.21723,17.24875,329.99,1.07,1.03,2023-09-09,1242,A,82,6.1NRT,303.61,16.96,D
-5.41508,15.85253,317.7,1.25,1.11,2023-09-09,1242,A,28,6.1NRT,289.91,11.81,D
-5.16546,17.54652,321.34,1.04,1.02,2023-09-09,1242,A,74,6.1NRT,297.12,11.22,D
-5.16678,17.53726,315.63,1.04,1.02,2023-09-09,1242,A,64,6.1NRT,297.62,5.73,D
-5.17208,17.50008,315.94,1.05,1.02,2023-09-09,1242,A,64,6.1NRT,298.45,6.58,D
-5.18001,17.44444,316.91,1.05,1.02,2023-09-09,1242,A,54,6.1NRT,296.97,9.39,D
-5.20669,17.25701,321.71,1.07,1.03,2023-09-09,1242,A,74,6.1NRT,303.04,7.13,D
-5.20805,17.24746,333.93,1.07,1.03,2023-09-09,1242,A,85,6.1NRT,302.95,23.36,D
-5.23007,17.02584,317.67,1.09,1.04,2023-09-09,1242,A,54,6.1NRT,298.39,8.78,D
-5.43456,15.49334,319.44,1.32,1.14,2023-09-09,1242,A,71,6.1NRT,296.36,13.62,D
-5.18746,17.12742,322.64,1.08,1.04,2023-09-09,1242,A,74,6.1NRT,298.39,14.09,D
-5.18881,17.11778,319.15,1.08,1.04,2023-09-09,1242,A,69,6.1NRT,297.89,9.98,D
-5.34436,15.99969,341.38,1.23,1.1,2023-09-09,1242,A,90,6.1NRT,297.9,52.17,D
-5.11571,17.57049,335.78,1.04,1.02,2023-09-09,1242,A,87,6.1NRT,300.06,29.9,D
-5.11704,17.56127,321.02,1.04,1.02,2023-09-09,1242,A,73,6.1NRT,299.18,10.81,D
-5.34127,16.00363,329.16,1.22,1.1,2023-09-09,1242,A,81,6.1NRT,298.05,28.49,D
-5.34282,15.99285,322.43,1.23,1.1,2023-09-09,1242,A,73,6.1NRT,297.65,18.07,D
-5.09469,17.65219,316.33,1.03,1.02,2023-09-09,1242,A,65,6.1NRT,297.34,6.46,D
-5.16603,17.15626,316.91,1.07,1.03,2023-09-09,1242,A,60,6.1NRT,296.53,7.82,D
-5.1704,17.06005,318.45,1.08,1.04,2023-09-09,1242,A,67,6.1NRT,299.67,8.57,D
-5.37406,15.63263,328.58,1.29,1.13,2023-09-09,1242,A,81,6.1NRT,297.26,27.79,D
-5.16677,17.01943,317.81,1.09,1.04,2023-09-09,1242,A,66,6.1NRT,299.03,8.33,D
-5.07018,17.62988,322.23,1.04,1.02,2023-09-09,1242,A,75,6.1NRT,298.14,11.17,D
-5.07148,17.62079,329.37,1.04,1.02,2023-09-09,1242,A,82,6.1NRT,299.65,19.22,D
-5.07414,17.60218,319.08,1.04,1.02,2023-09-09,1242,A,66,6.1NRT,298.04,7.51,D
-5.07546,17.59298,320.51,1.04,1.02,2023-09-09,1242,A,73,6.1NRT,298.51,9.76,D
-5.07678,17.58373,316.14,1.04,1.02,2023-09-09,1242,A,49,6.1NRT,298.32,5.56,D
-5.08738,17.50962,340.1,1.04,1.02,2023-09-09,1242,A,90,6.1NRT,299.13,36.83,D
-5.14409,17.04601,326.35,1.08,1.04,2023-09-09,1242,A,78,6.1NRT,298.31,17.72,D
-5.1455,17.03608,334.48,1.09,1.04,2023-09-09,1242,A,86,6.1NRT,298.12,29.26,D
-5.15507,16.96865,314.66,1.09,1.04,2023-09-09,1242,A,51,6.1NRT,297.63,5.64,D
-5.33037,15.57862,314.16,1.3,1.13,2023-09-09,1242,A,55,6.1NRT,295.16,8.87,D
-5.0184,17.66927,336.95,1.03,1.02,2023-09-09,1242,A,88,6.1NRT,298.02,30.63,D
-5.01969,17.66015,317.35,1.03,1.02,2023-09-09,1242,A,54,6.1NRT,297.27,6.34,D
-5.09234,17.14566,315.89,1.07,1.03,2023-09-09,1242,A,45,6.1NRT,298.4,5.78,D
-5.00959,17.67158,323.24,1.03,1.02,2023-09-09,1242,A,76,6.1NRT,298.2,13.15,D
-5.01091,17.66243,326.67,1.03,1.02,2023-09-09,1242,A,80,6.1NRT,298.39,16.64,D
-5.10708,16.99537,314.58,1.09,1.04,2023-09-09,1242,A,42,6.1NRT,296.47,6.93,D
-5.13364,16.81087,325.27,1.11,1.05,2023-09-09,1242,A,67,6.1NRT,297.3,16.18,D
-5.0978,16.99414,325.36,1.09,1.04,2023-09-09,1242,A,77,6.1NRT,297.32,18.2,D
-5.12288,16.81935,318.89,1.11,1.05,2023-09-09,1242,A,24,6.1NRT,299.17,8.52,D
-5.12429,16.80953,336.65,1.11,1.05,2023-09-09,1242,A,87,6.1NRT,300.58,33.82,D
-5.12857,16.77975,334.21,1.11,1.05,2023-09-09,1242,A,85,6.1NRT,297.15,31.73,D
-5.07653,17.01062,316.12,1.09,1.04,2023-09-09,1242,A,60,6.1NRT,296.41,8.27,D
-5.15433,16.46493,319.45,1.15,1.07,2023-09-09,1242,A,44,6.1NRT,297.52,9.5,D
-5.15577,16.45482,326.48,1.15,1.07,2023-09-09,1242,A,78,6.1NRT,298.62,19.34,D
-4.79928,18.87629,310.41,1,1,2023-09-09,1242,A,35,6.1NRT,288.29,4.06,D
-5.02917,17.27648,351.89,1.06,1.03,2023-09-09,1242,A,96,6.1NRT,299.44,61.59,D
-5.03052,17.26704,321.4,1.06,1.03,2023-09-09,1242,A,73,6.1NRT,298.82,10.01,D
-5.05356,17.1055,315.17,1.08,1.04,2023-09-09,1242,A,59,6.1NRT,297.96,5.88,D
-4.79166,18.8661,312.78,1,1,2023-09-09,1242,A,53,6.1NRT,288.72,6.71,D
-5.04166,17.12302,316.88,1.07,1.03,2023-09-09,1242,A,60,6.1NRT,298.1,7.39,D
-5.13387,16.47235,322.44,1.15,1.07,2023-09-09,1242,A,68,6.1NRT,298.06,14.83,D
-5.13674,16.45201,330.85,1.15,1.07,2023-09-09,1242,A,82,6.1NRT,299.57,25.98,D
-5.27629,15.45897,316.74,1.32,1.14,2023-09-09,1242,A,58,6.1NRT,297.06,9.31,D
-5.27793,15.44728,323.29,1.32,1.14,2023-09-09,1242,A,74,6.1NRT,297.16,18.81,D
-4.73752,19.17658,313.14,1.01,1,2023-09-09,1242,A,65,6.1NRT,279.78,8.65,D
-5.03404,17.04387,335.83,1.08,1.04,2023-09-09,1242,A,87,6.1NRT,297.79,32.51,D
-5.03539,17.03433,325.6,1.08,1.04,2023-09-09,1242,A,77,6.1NRT,298.38,17.98,D
-5.07418,16.69109,315.33,1.12,1.06,2023-09-09,1242,A,50,6.1NRT,298.97,5.79,D
-5.23149,15.55899,316.45,1.3,1.13,2023-09-09,1242,A,60,6.1NRT,297.61,11.06,D
-4.71853,19.11907,315.45,1.01,1,2023-09-09,1242,A,70,6.1NRT,290.14,8.24,D
-5.09885,16.40957,320.57,1.16,1.07,2023-09-09,1242,A,65,6.1NRT,300.52,11.52,D
-5.08938,16.40781,328.47,1.16,1.07,2023-09-09,1242,A,79,6.1NRT,299.26,21.24,D
-5.09083,16.39772,325.8,1.16,1.07,2023-09-09,1242,A,76,6.1NRT,298.49,16.85,D
-4.67071,19.12367,316.56,1.01,1,2023-09-09,1242,A,49,6.1NRT,286.08,9.74,D
-5.02197,16.67705,317.12,1.12,1.06,2023-09-09,1242,A,61,6.1NRT,299.88,6.74,D
-4.65416,19.11213,325.46,1.01,1,2023-09-09,1242,A,59,6.1NRT,283.98,17.42,D
-4.95486,17.01597,321.81,1.08,1.04,2023-09-09,1242,A,72,6.1NRT,298.87,14.32,D
-5.12694,15.79311,319.14,1.25,1.11,2023-09-09,1242,A,65,6.1NRT,298.99,9.08,D
-5.05248,16.25452,318.86,1.18,1.08,2023-09-09,1242,A,59,6.1NRT,301.2,5.77,D
-4.63631,19.10951,335.25,1.01,1,2023-09-09,1242,A,81,6.1NRT,278,30.95,D
-4.92822,17.07116,318.18,1.08,1.04,2023-09-09,1242,A,66,6.1NRT,300.64,8.19,D
-4.92959,17.06142,320.88,1.08,1.04,2023-09-09,1242,A,71,6.1NRT,299.14,11.21,D
-4.91364,17.10785,316.68,1.07,1.03,2023-09-09,1242,A,62,6.1NRT,297.34,8.42,D
-4.91498,17.09836,320.51,1.07,1.03,2023-09-09,1242,A,70,6.1NRT,298.24,11.82,D
-4.97367,16.67969,318.19,1.12,1.05,2023-09-09,1242,A,62,6.1NRT,299.23,8.88,D
-4.97504,16.66995,320.63,1.12,1.06,2023-09-09,1242,A,69,6.1NRT,299.17,11.17,D
-5.09573,15.79988,319.51,1.25,1.11,2023-09-09,1242,A,58,6.1NRT,299.45,8.83,D
-4.62407,19.06555,324.51,1,1,2023-09-09,1242,A,68,6.1NRT,282.03,17.82,D
-4.96934,16.6735,328.41,1.12,1.05,2023-09-09,1242,A,79,6.1NRT,298.98,22.12,D
-5.09435,15.80525,317.49,1.25,1.11,2023-09-09,1242,A,50,6.1NRT,298.8,6.4,D
-4.85669,17.32556,324.37,1.05,1.03,2023-09-09,1242,A,76,6.1NRT,301.88,12.21,D
-4.89607,17.05109,325.42,1.08,1.04,2023-09-09,1242,A,77,6.1NRT,300.96,14.99,D
-4.89744,17.04152,320.52,1.08,1.04,2023-09-09,1242,A,67,6.1NRT,301.39,9.48,D
-4.90298,17.00292,319.42,1.08,1.04,2023-09-09,1242,A,56,6.1NRT,298.7,8.77,D
-4.87354,17.07706,321.04,1.08,1.04,2023-09-09,1242,A,43,6.1NRT,300.17,9.22,D
-5.03008,15.97467,324.65,1.22,1.1,2023-09-09,1242,A,74,6.1NRT,302.08,15.24,D
-4.84537,17.20888,316.46,1.06,1.03,2023-09-09,1242,A,62,6.1NRT,297.88,6.86,D
-4.86568,17.06614,326.57,1.08,1.04,2023-09-09,1242,A,74,6.1NRT,301.07,13.68,D
-4.78739,17.42021,320.08,1.05,1.02,2023-09-09,1242,A,71,6.1NRT,298.24,10.29,D
-4.81388,17.2331,338.7,1.06,1.03,2023-09-09,1242,A,89,6.1NRT,298.26,35.68,D
-4.82726,17.13839,359.78,1.07,1.03,2023-09-09,1242,A,99,6.1NRT,299.04,84.4,D
-4.82862,17.12881,357.38,1.07,1.03,2023-09-09,1242,A,98,6.1NRT,299.68,77.95,D
-4.84751,16.99484,324.13,1.08,1.04,2023-09-09,1242,A,63,6.1NRT,300.31,11.84,D
-4.52426,19.18778,320.6,1.01,1,2023-09-09,1242,A,68,6.1NRT,271.43,16.86,D
-4.80738,17.21298,321.07,1.06,1.03,2023-09-09,1242,A,71,6.1NRT,299.05,11.24,D
-4.82211,17.10839,338.95,1.07,1.03,2023-09-09,1242,A,89,6.1NRT,299.12,34.53,D
-4.81378,17.11038,324.23,1.07,1.03,2023-09-09,1242,A,75,6.1NRT,298.76,14.68,D
-4.50076,19.21427,305.91,1.01,1,2023-09-09,1242,A,0,6.1NRT,269.62,5.64,D
-4.50205,19.20531,317.64,1.01,1,2023-09-09,1242,A,71,6.1NRT,273.07,14.75,D
-4.79501,17.17555,319.85,1.07,1.03,2023-09-09,1242,A,69,6.1NRT,297.75,10.43,D
-4.80867,17.08059,336.04,1.07,1.03,2023-09-09,1242,A,86,6.1NRT,300.84,28.91,D
-4.82385,16.9751,321.93,1.08,1.04,2023-09-09,1242,A,61,6.1NRT,297.48,12.85,D
-4.82938,16.93666,315.9,1.09,1.04,2023-09-09,1242,A,40,6.1NRT,298.39,7.64,D
-4.49311,19.204,326.89,1.01,1,2023-09-09,1242,A,79,6.1NRT,273.08,22.62,D
-4.76554,17.31551,324.16,1.05,1.02,2023-09-09,1242,A,76,6.1NRT,299.85,13.99,D
-4.76688,17.30618,320.94,1.05,1.03,2023-09-09,1242,A,69,6.1NRT,299.37,10.44,D
-4.80083,17.06977,352.99,1.07,1.03,2023-09-09,1242,A,96,6.1NRT,302.63,62.34,D
-4.80907,17.01229,321.15,1.08,1.04,2023-09-09,1242,A,53,6.1NRT,300.79,7.11,D
-4.46201,19.35538,307.2,1.02,1.01,2023-09-09,1242,A,62,6.1NRT,273.77,7.48,D
-4.78619,17.10638,333.09,1.07,1.03,2023-09-09,1242,A,84,6.1NRT,300.85,25.08,D
-4.80536,16.97239,328.7,1.08,1.04,2023-09-09,1242,A,80,6.1NRT,298.72,20.45,D
-4.77698,17.10507,321.47,1.07,1.03,2023-09-09,1242,A,67,6.1NRT,299.66,9.73,D
